bedrooms,bathrooms,useable_lot,price,homemarkup,liveable_space
3,1,6300,216747.154,2.936781609,1020
3,2.5,36371,426534.537,4.224712644,2420
4,2.5,5295,585615.017,3.90862069,2910
3,1.5,8455,253534.515,2.486781609,1060
4,2.5,9266,664906.6938,4.254022989,2340
4,2.75,5850,342520.1585,2.344827586,1800
4,2,5400,449402.356,3.459770115,1660
3,1.75,50972,536896.62,5.029310345,1300
5,2.25,9275,379804.646,2.418390805,2880
3,1.5,12670,244586.238,2.136206897,1780
2,1,4024,531925.355,4.590224138,1030
4,3.25,6070,964425.41,4.254022989,2790
3,1,2050,427528.79,4.590224138,1150
4,2.5,10288,517011.56,3.800574713,3290
4,2.5,220456,707908.136,2.50862069,3400
2,1,2930,447413.85,3.459770115,1200
4,2.5,6936,218735.66,2.118390805,2160
3,1,3050,521982.825,3.297126437,1450
4,2.5,2570,1212988.66,4.663793103,3240
3,2,3500,536896.62,4.668390805,1470
4,1,4406.666667,198850.6,3.459770115,1310
4,2.5,3976,596551.8,3.732758621,2360
3,2.25,6923,596551.8,4.213218391,2230
4,2.5,47391,621408.125,4.32816092,2630
3,1,100484,149137.95,3.557471264,1010
3,2.25,749,387757.6757,4.224712644,1445
3,1.75,5120,283362.105,2.49137931,2380
4,2.75,10181,739724.232,5.99137931,2830
4,2.5,47717,695977.1,5.029310345,3010
4,2.25,6374,317155.7702,2.120114943,2000
3,2.25,2689,552804.668,5.429885057,2020
3,2.5,5810,273419.575,2.65,2030
3,2.75,6165,427528.79,3.323563218,2550
2,1,9910,298275.9,2.936781609,970
3,1.75,9968,394171.6019,4.224712644,1540
2,1,110553,223706.925,5.029310345,1396
4,3.25,6110,695977.1,3.298850575,2780
6,2,2903,258505.78,1.750574713,2220
4,3.5,8639,651235.715,5.429885057,2350
3,2.25,40873,1178189.805,5.904022989,2760
3,2.5,23797,1541092.15,5.429885057,4460
3,2,2717,411421.8914,5.029310345,1440
5,3.75,4012,944540.35,4.224712644,5330
4,2.5,3047,333064.8125,2.681034483,2220
5,4.75,5327.5,2684483.1,5.429885057,5305
3,4,8980,1024080.59,3.732758621,3880
4,3.25,8068,1123505.89,5.429885057,3810
3,3,623,552804.668,4.224712644,1960
3,2.5,999,357931.08,4.590224138,1530
4,2.5,5832,725804.69,5.99137931,3230
3,2.5,4373,547833.403,3.800574713,2830
4,2.5,4897,286742.5652,2.325862069,1860
2,1,3860,269750.7814,4.063218391,870
4,3,24410,671120.775,3.193678161,2690
3,2.5,904,476247.187,4.663793103,1260
4,3.5,6980,517011.56,3.738505747,2680
3,2.5,5323,596502.0874,3.297126437,2660
2,1.75,4280,481163.7681,4.320689655,1480
4,2.25,18810,387758.67,2.486781609,1770
2,1,7271,191393.7025,2.136206897,950
2,1,7448,328103.49,2.681034483,860
4,2,6400,248563.25,2.325862069,1960
2,1,6738,241603.479,2.49137931,1770
4,1.75,3820,571695.475,4.477011494,1280
4,2.5,10702,635327.667,4.66954023,2150
2,1,2960,705919.63,6.934482759,1790
4,3.75,3266.666667,1730000.22,5.518390805,3300
3,2.25,9265,671120.775,4.66954023,1990
5,2.5,3555,402672.465,2.486781609,2430
4,2.75,11333,611465.595,5.809195402,2820
3,1,4032,487183.97,4.477011494,1910
3,2.25,745,464316.151,4.637931034,1270
4,2.75,3860,477241.44,4.320689655,2050
6,2,3235,750661.015,5.355747126,2150
4,1.75,13870,755632.28,5.809195402,2450
2,2.25,877,384775.911,4.063218391,1230
3,1.75,8590,288333.37,3.329310345,1280
4,2.25,35058,919684.025,5.429885057,2260
2,1,26392,412614.995,2.118390805,1050
3,1.75,7837,261488.539,2.325862069,1570
4,2,7479,516912.1347,4.66954023,1820
2,1.75,3230,566724.21,4.320689655,1540
3,1.5,41935,447413.85,4.927011494,2060
4,3.5,57911,1292528.9,5.029310345,4380
3,1,9329,298275.9,4.66954023,1090
3,1.75,5721,318160.96,3.12816092,1480
4,1,3560,385273.0375,4.476436782,1320
1,2.25,6930,455367.874,4.32816092,2140
4,3.5,12947,1205531.763,5.809195402,4560
4,3,6794,377816.14,2.65,2800
3,1,4150,198850.6,3.12816092,1050
3,1.5,8979,382787.405,3.800574713,1490
2,1,5385,394395.3088,3.459770115,1730
4,1,2993.333333,449402.356,4.590224138,1210
4,2.5,7094,423551.778,2.65,2800
3,1.5,2815,787448.376,4.663793103,1570
3,2,5876,258406.3547,2.418390805,1490
3,2.25,33953,313189.695,2.348275862,1400
4,2,6637,1267672.575,4.477011494,2850
6,3,11142,324126.478,3.12816092,1880
2,1,7634,266956.9305,3.298850575,790
2,1.75,3363,437471.32,5.518390805,1300
3,1,7510,298275.9,3.329310345,2120
3,1.5,4980,521982.825,3.459770115,1540
4,2.75,8140.333333,972379.434,4.063218391,2620
6,3,3443,1118534.625,4.590224138,2880
4,1,2901,695977.1,4.590224138,1680
2,1,11406,313189.695,4.66954023,790
3,1,3272,307224.177,2.936781609,1092
3,1.5,8800,218685.9474,1.920114943,1650
3,2.5,3995,287339.117,2.418390805,2090
4,1.75,27530,208793.13,2.116666667,2180
4,2.5,5571,258505.78,2.120114943,1990
4,2.5,6595,694982.847,3.738505747,2650
4,3.5,10820,1789655.4,15.99712644,4460
3,1,8267,298226.1874,4.254022989,910
3,2.5,9038,745640.0374,4.693678161,2770
3,2,6725,1093678.3,4.668390805,2390
3,2.5,28000,551810.415,2.344827586,3050
3,2.5,3567,381793.152,3.90862069,1700
5,3.5,41960,497076.7874,3.329310345,3200
3,1.75,3300,427528.79,3.19137931,1200
4,2.25,5606,347988.55,2.65,2220
3,2.5,5260,616436.86,5.029310345,2480
4,2.25,10340,760603.545,4.66954023,2560
4,1.5,7425,248563.25,1.998275862,2500
2,1,3138,373839.128,5.272988506,1150
4,1.75,6050,472270.175,3.298850575,1650
3,1.75,8493,120056.0498,2.120114943,1140
3,1.75,6680,1680287.57,5.518390805,3400
3,1,42380,328103.49,4.224712644,1180
3,2.5,2815,615939.7335,4.476436782,1700
3,1.5,9768,343017.285,5.809195402,1240
5,2.25,10435,594563.294,5.144252874,2890
3,1,8878,333074.755,3.800574713,1060
4,1.75,7773,370359.2425,3.298850575,1590
6,5.25,4526,298275.9,1.750574713,2860
1,1,1093,192885.082,3.459770115,820
3,2,7098,504583.3975,4.693678161,2020
4,2.25,8620,323132.225,3.732758621,1870
3,2.5,3850,328004.0647,2.65,2170
4,2.5,8112,327109.237,2.936781609,1600
4,1.75,4166.666667,491160.982,4.149425287,2090
4,2,4256,204816.118,1.750574713,1700
4,1.75,5936,420569.019,3.298850575,1940
3,1.75,9620,289327.623,2.49137931,1560
3,1,6975,257511.527,3.12816092,1320
4,2.25,13170,874892.9274,2.681034483,3500
5,3.5,4000,343613.8368,4.476436782,2800
3,1.5,4210,392729.935,4.668390805,1080
4,2.5,6096,621408.125,3.90862069,3550
3,2,108145,436477.067,3.442528736,2010
3,1.75,1246,377816.14,3.19137931,1690
3,1.5,989.6666667,437471.32,4.668390805,1270
3,2.25,1096,412614.995,3.19137931,1970
4,2.75,6517,855057.58,5.429885057,3160
3,2.5,796.6666667,497126.5,4.590224138,1210
4,3.5,3852,947530.0688,4.668390805,3120
4,2.5,7430,512040.295,3.329310345,2670
3,2.25,2589.333333,767563.316,6.934482759,1640
4,2.5,2608.5,328098.5187,2.118390805,2303
3,2.5,2493,406963.6609,3.90862069,1800
5,3.5,3137.666667,487183.97,5.355747126,4460
2,2.5,1696,303247.165,2.936781609,1590
4,3.5,1569,780488.605,4.224712644,3070
2,2.25,1220,213764.395,3.12816092,1610
2,2,5869.333333,589094.9025,4.668390805,1420
4,2.5,6625,288333.37,2.325862069,1700
2,1,2965,472270.175,4.477011494,1490
3,2.5,6891,318160.96,2.120114943,2680
4,2.5,7004,1209011.648,5.809195402,3190
5,1.5,6286.666667,288333.37,2.486781609,2120
4,2,2216.666667,484449.7743,4.590224138,1690
4,2.5,4269,337051.767,2.65,1830
2,1.5,3526.666667,437471.32,4.637931034,1010
4,2.75,7188,364393.7245,3.323563218,2070
3,1.5,5060,459344.886,3.297126437,1710
4,1,3036,556781.68,4.477011494,1660
4,1.75,13619,283362.105,2.49137931,2080
3,2.5,11065,278390.84,3.257471264,1270
3,1,6540,208793.13,2.936781609,1080
3,2,4026.666667,686034.57,4.668390805,1610
2,1,8630,255025.8945,3.406321839,1120
5,3.75,7922,2082960.035,4.063218391,5340
4,1.75,6219,521982.825,4.224712644,2420
4,2.75,4720,408637.983,3.297126437,2500
3,1,6230,213764.395,2.325862069,970
5,2,1773.333333,757620.786,4.663793103,3370
3,1,97591,357881.3674,2.348275862,1290
4,3.5,113183,477241.44,3.257471264,3370
4,3.5,8353,1396925.465,8.884482759,3410
4,2.5,5763,387758.67,2.348275862,2490
2,1,4270,411123.6155,4.477011494,770
1,1.5,2893,283362.105,5.429885057,810
4,2.5,6596,472270.175,3.298850575,3060
3,2.5,1087,384369.2615,4.427011494,1690
3,1.75,2535,521933.1124,4.477011494,1890
2,2,1841,239614.973,2.65,1470
2,1,6500,458350.633,3.298850575,1060
4,2.5,37660,805344.93,4.32816092,3480
4,2.75,2526.666667,879913.905,4.668390805,2730
3,2.25,7261,245580.491,2.120114943,1580
3,2.75,6320,294796.0145,1.998275862,2170
2,1,3849,140985.0754,3.12816092,930
4,2,3650,331086.249,4.063218391,1580
5,1.75,6355.666667,598540.306,4.66954023,3290
4,2.25,7197,561752.945,4.224712644,2110
3,2.5,2935,370856.369,4.32816092,1670
3,2.25,6160,584620.764,4.66954023,2030
3,1,3186.666667,482212.705,4.637931034,1500
3,2.25,880,479727.0725,4.476436782,1450
4,1.5,7195,249756.3536,2.322988506,1310
5,3.25,6589,864005.857,4.224712644,4180
3,1.75,24370,461333.392,4.32816092,1630
4,2.5,7695,750661.015,4.66954023,2660
3,2.5,1056,278390.84,3.329310345,1720
2,2.25,880,482212.705,4.590224138,1260
3,1.75,7661,303247.165,2.486781609,1610
2,1,10120,110063.8071,2.051724138,680
4,3.5,4580,845115.05,4.149425287,2640
3,2.25,7552,347988.55,4.213218391,1640
4,1.75,6436,318111.2474,2.486781609,2310
3,1.75,604,695977.1,4.476436782,2010
2,1.5,4570,365885.104,2.681034483,1660
3,2.5,2323,431008.6755,3.297126437,2200
4,2.5,2970,607488.583,5.144252874,2460
2,1.75,21170,994253,4.254022989,2430
3,1,6130,305235.671,3.557471264,1370
3,1.75,8328,439956.9525,2.486781609,1800
3,1.75,69873,482212.705,2.116666667,2200
4,3.25,31955,1459563.404,5.809195402,5010
2,1,4300,364890.851,4.477011494,700
2,1,8701,223706.925,2.486781609,910
3,2.5,15517,426534.537,3.257471264,1920
5,2.75,9414,443436.838,3.800574713,2190
3,1.5,3533.333333,918689.772,5.272988506,2200
3,2.25,9531,569209.8425,3.329310345,2030
3,2.5,3700,474258.681,4.477011494,1350
3,2.5,1406,515023.054,4.477011494,1680
5,1.75,6940,459344.886,4.213218391,1250
4,3,3403.333333,1183161.07,4.663793103,2240
3,1,6670,136212.661,2.936781609,950
3,3.5,2157,526954.09,5.429885057,2320
2,2.5,2620,813298.954,5.029310345,2380
4,2.5,62726,745640.0374,4.927011494,3430
2,2.25,444.6666667,636321.92,4.476436782,1540
5,3,9000,296734.8079,1.920114943,2100
4,2.5,4750,571695.475,3.90862069,2500
3,2.5,7063,412614.995,2.486781609,2480
5,2.5,7475,295293.141,2.214367816,1970
4,2.5,6956,572242.3142,4.66954023,2060
3,2.5,2500,531567.4239,4.32816092,2130
3,2.25,17166,350474.1825,3.90862069,1410
2,2,3970,485195.464,4.668390805,1360
3,2,8078,727793.196,4.213218391,1940
3,2,3360,407643.73,5.272988506,1700
2,1.5,7316,251247.7331,2.174712644,1070
3,2.5,33905,434985.6875,3.257471264,2320
1,1,4400,347988.55,4.668390805,700
3,2.5,5960,615442.607,3.90862069,2720
3,2.5,5052,405854.0746,2.936781609,1800
3,1.75,3071.333333,448408.103,3.459770115,1560
3,2,8105,315178.201,2.486781609,1760
4,3.25,4815,794408.147,4.668390805,3120
2,1,5500,715862.16,2.681034483,2020
3,2,3308.333333,487183.97,4.637931034,1450
4,2.25,7817,238521.2947,2.120114943,1860
4,2.25,5990,443436.838,3.732758621,2270
3,2.5,15714,273419.575,3.257471264,1480
5,1,9570,238571.0074,2.136206897,1460
4,3.5,6099,246574.744,2.120114943,1850
3,1,3550,338046.02,3.459770115,1250
3,2.5,3915,615939.7335,4.427011494,2170
3,1.75,98453,361659.5288,3.406321839,1726
3,1.75,9939,382787.405,5.144252874,1180
4,1.5,7188,367873.61,3.732758621,1370
3,2.5,10460,422557.525,2.418390805,2670
3,1,6106,340034.526,3.738505747,1260
4,1,6380,343017.285,2.486781609,1980
4,2,2758,252540.262,3.19137931,1510
3,2,2820,720634.5744,6.934482759,2050
5,2.75,5166,720833.425,4.66954023,2830
2,1,2690,601523.065,5.355747126,910
4,2.5,3282,347988.55,2.65,2440
3,2,3009,780488.605,4.590224138,2180
3,2,7161,248563.25,2.65,1900
3,2.25,4243.333333,561752.945,4.637931034,1520
5,3.25,7237,651235.715,3.323563218,3690
3,2,4680,869971.375,5.272988506,2220
4,2.75,23498,857543.2125,4.927011494,3280
3,2.5,27899,397701.2,1.998275862,2740
2,1,5210,280988.8231,3.298850575,830
2,1,6490,173497.1485,2.116666667,1010
3,2.25,58953,304738.5445,1.920114943,2060
3,2.25,10228,442442.585,4.32816092,1990
4,2.5,4172,430511.549,3.12816092,2280
3,2.5,3125,304241.418,2.418390805,1870
3,2.25,3033.333333,616436.86,5.518390805,1720
2,1,5280,243591.985,2.936781609,870
3,2,1146,236632.214,3.459770115,1020
3,1.5,3340,519994.319,4.320689655,1260
3,2.5,6567,519497.1925,3.90862069,2370
3,1,7113,178965.54,2.681034483,1000
3,1.5,1281,372844.875,4.063218391,1100
3,2.25,7478,247568.997,2.325862069,1440
4,1,6266.666667,243591.985,2.49137931,1530
4,2.5,8445,725904.1153,4.224712644,3120
2,2,8487,547833.403,3.786206897,2260
4,2.5,6797,372844.875,2.116666667,2790
1,1,5940,536896.62,4.590224138,1140
3,2.25,3105,601523.065,6.934482759,1290
5,1.75,4150,203821.865,2.418390805,1730
4,2.5,8805,641293.185,5.144252874,3160
4,2.5,3945,767563.316,4.477011494,2110
4,2.5,5548,312195.442,2.65,2340
3,1.5,6530,328103.49,4.213218391,1170
3,1.75,5300,427528.79,4.149425287,2150
2,1,3840,487183.97,4.477011494,1160
3,3,12725,442442.585,3.800574713,1970
5,4.25,12110,1988506,9.026436782,6490
3,2.25,725,375330.5075,4.224712644,1410
4,2.5,4226,477241.44,3.90862069,2430
5,1.5,3735,800368.6937,5.144252874,3360
3,2.5,947,339040.273,3.459770115,1480
5,2.5,6324,671120.775,3.90862069,3200
3,2.5,1130.4,607488.583,4.224712644,2134
3,3.25,1167,377766.4274,3.323563218,1860
4,3,6493,1262701.31,5.809195402,5520
2,2.5,1001,497126.5,4.476436782,1310
3,2.5,4156,255406.6934,2.120114943,1690
4,2.5,10128,589094.9025,5.144252874,2240
3,2,6190,250899.7446,2.486781609,1650
4,2.5,4645,367873.61,2.348275862,2710
3,1.5,9090,463073.3348,4.693678161,1260
3,1,6950,183936.805,2.136206897,1150
4,2.75,6783,579450.6484,5.144252874,2550
3,1.75,5371,243591.985,2.174712644,1490
4,1.75,6855,300264.406,3.329310345,2020
2,1,3240,448959.9134,4.320689655,1320
3,1,9197,248563.25,2.344827586,1230
4,2.5,6780,253534.515,1.920114943,2070
4,1.75,4847,835172.52,4.477011494,2930
3,1,7430,188908.07,1.920114943,1090
3,1,5920,347938.8374,3.738505747,1400
4,2,2979.666667,609477.089,4.590224138,1550
3,1,11380,298275.9,3.298850575,1220
3,2,6859,427528.79,3.738505747,1510
3,2.5,5874,452385.115,3.732758621,1870
3,2.25,9725,333074.755,2.051724138,2150
3,1,2436.666667,196364.9675,3.297126437,980
3,1.5,7050,410129.3625,4.66954023,1490
3,1.5,6830,393028.2109,4.213218391,1120
3,2.25,5389,340432.2272,3.800574713,1180
4,2.5,22030,745093.1982,4.66954023,3240
4,2.5,6165,314681.0745,2.325862069,2150
3,2.5,8780,387758.67,3.800574713,2240
3,2,6842,223706.925,2.486781609,1400
3,2.25,33720,546839.15,4.66954023,1980
3,1,19675.33333,278390.84,3.257471264,1330
4,2.5,5250,1247787.515,5.518390805,3200
2,1,4910,571695.475,6.934482759,1490
4,3.5,8095,1140209.34,4.693678161,4210
5,4.25,10681,994253,8.884482759,3920
5,1.75,2750,581638.005,4.590224138,2000
4,2.5,7165,616436.86,4.427011494,2680
4,2,5610,203523.5891,2.118390805,1670
4,3,4653,691005.835,5.99137931,3150
3,2,8525,417586.26,5.99137931,1640
4,3.25,5516,685935.1447,4.224712644,2740
4,1.75,7020,372844.875,3.298850575,1890
7,3.5,6035,472270.175,3.738505747,2870
3,1,8720,213764.395,2.65,1160
4,1.75,18087,2087931.3,15.99712644,3550
3,1.75,4204,785459.87,5.272988506,1790
3,1.75,358930,347988.55,3.442528736,1680
3,2.5,13100,691005.835,5.144252874,4560
3,2.25,6811,261488.539,1.920114943,1590
3,1,6885,397701.2,3.323563218,1630
3,2.5,7055,521982.825,4.32816092,2700
3,2.5,6646,347938.8374,2.344827586,1700
4,3.25,13277,1078764.505,4.927011494,3740
4,3,4560,739724.232,4.149425287,1980
2,1,5465,310704.0625,2.936781609,880
3,2,6864,238620.72,3.298850575,1400
4,2,3193.333333,492155.235,4.063218391,2050
3,2.5,3458,576716.4527,4.668390805,2360
4,2,5908,636321.92,4.668390805,2560
3,1.5,9100,414603.501,5.809195402,1340
3,1,4140,173944.5624,2.418390805,1060
3,1.5,4150,293304.635,2.936781609,850
4,2.5,1066,273419.575,2.936781609,1840
4,1.75,6190,420569.019,3.732758621,1880
3,1,6730,834178.267,8.884482759,1230
4,1.75,6265,341028.779,2.681034483,2290
3,1,5584,464316.151,3.298850575,1660
3,2.5,4830,509554.6625,4.320689655,1840
4,2.5,14215,571695.475,3.323563218,3020
3,1.75,5151,462327.645,3.298850575,1410
3,1,8504,268448.31,3.329310345,1010
3,1.75,6500,338046.02,2.936781609,1960
5,3.75,12705,760603.545,4.224712644,3580
3,1,3960,216200.3149,2.681034483,1040
4,2.5,5480,494143.741,3.297126437,2240
4,2.5,3075,798484.5843,4.66954023,3310
3,2.5,791.3333333,342023.032,3.738505747,1232
4,3.5,4406,824186.0244,4.224712644,3930
3,2.5,2740,384159.4741,5.029310345,1720
3,2.25,673,310206.936,2.936781609,1490
3,2.5,207077,715862.16,3.995402299,3150
4,2.5,9539.333333,909244.3685,5.99137931,3950
5,2.75,9698,815282.4887,3.12816092,3030
4,1.75,4120,382787.405,3.298850575,1620
3,1.5,1015.333333,304241.418,3.298850575,1220
3,1.75,3890,542862.138,4.477011494,2000
4,2.5,6474,919684.025,9.026436782,2190
4,1.75,7410,538885.126,5.809195402,1900
3,1,3046.666667,795402.4,4.476436782,1700
5,2.5,4409,616436.86,4.477011494,2540
2,1,6270,173994.275,2.116666667,1170
5,5,8710,735747.22,1.920114943,5774
3,2.25,14143,343017.285,3.329310345,2120
3,1.75,27625,507069.03,5.144252874,2170
4,2.75,12605,526954.09,3.193678161,2450
2,1,4500,154109.215,3.12816092,700
3,2.5,5828,264471.298,2.174712644,1780
3,2,6003,255721.8716,1.750574713,1850
3,2,4136,263477.045,2.348275862,1570
3,1,4020,370080.8517,4.149425287,1290
5,2,6176,335560.3875,3.19137931,1700
2,1.5,3641,579152.3725,5.272988506,1159
3,2.75,9266.666667,486388.5676,3.732758621,1850
2,1,3960,402771.8903,5.272988506,840
3,2.5,1043,370833.5012,4.427011494,1690
3,1,8353,308218.43,3.800574713,1050
3,1.75,4366.666667,534908.114,4.477011494,1400
3,2.5,2225,1391954.2,4.063218391,2550
3,2.5,3873,315178.201,2.65,1840
3,1.5,3535,698462.7325,4.590224138,2360
4,2.5,10123,561752.945,3.329310345,2240
4,2.5,3109,718844.919,4.427011494,2700
3,2.5,32963,762542.3384,4.927011494,3030
3,1.75,3900,678080.546,4.476436782,1830
3,2.5,6116,323132.225,2.325862069,2220
3,2.5,6308,539879.379,3.298850575,2090
3,1.75,3523.333333,521982.825,4.668390805,1600
4,1.75,7060,361908.092,3.298850575,2010
2,1,3170,392207.9522,4.477011494,830
4,2.5,6691,314183.948,2.348275862,2010
4,1.5,106438,303247.165,2.214367816,1590
3,1,3985,337996.3074,4.063218391,1050
4,2.5,34297,483206.958,3.995402299,2150
3,1,9388,159080.48,2.174712644,860
3,2.5,19202,924655.29,4.254022989,3100
3,1,17594,138201.167,2.118390805,1100
3,1.5,5670,558770.186,4.693678161,1830
2,1.75,24792,297281.647,1.920114943,1250
3,2.5,4092,508063.283,3.800574713,1820
3,2,16882.66667,496132.247,2.50862069,2090
3,3.5,6726,353954.068,2.051724138,2100
4,2.5,12852,467298.91,3.442528736,2310
4,2.25,4266,710890.895,5.272988506,2060
4,2.25,38215,1113563.36,4.32816092,4470
3,1,6440,455367.874,3.738505747,1660
5,4.5,5808,960448.398,5.144252874,3810
3,1.75,9145,303739.3202,3.329310345,2110
2,2,156620.3333,539879.379,4.224712644,2370
3,2.25,2731,338046.02,3.12816092,1970
4,2.5,32070,629461.5743,5.029310345,2470
3,1,6350,308218.43,3.298850575,1480
5,3,9337,347938.8374,2.051724138,2257
2,1,5300,266260.9534,3.323563218,700
4,2,6770,232655.202,2.348275862,1630
4,2.5,8442,735747.22,3.732758621,3430
5,1.75,768.3333333,604008.6975,5.272988506,2220
3,1.75,6900,221718.419,1.750574713,1340
2,1,1940,397701.2,4.477011494,980
3,2.5,6698,797390.906,4.66954023,2580
4,2.5,3745,251546.009,2.418390805,2230
4,2,8173,1051919.674,8.884482759,2290
3,1,7020,298275.9,4.668390805,1260
4,2.75,7947,621408.125,4.66954023,1680
4,3.25,4494,702936.871,5.99137931,3200
4,2.75,17693,1869195.64,15.99712644,3260
4,2.5,7812,944540.35,5.809195402,3320
4,2.5,8506,417586.26,2.348275862,3040
4,2.75,6470,495137.994,3.732758621,2270
3,2.5,18593,447413.85,1.920114943,2910
5,2.25,8751,949511.615,9.026436782,2510
2,1,7960,213764.395,2.136206897,1240
3,2.75,4312,434488.561,3.329310345,2580
3,2.75,2365,768557.569,4.427011494,2470
4,3.5,8989.666667,1215474.293,5.144252874,4910
4,2.5,4887,452385.115,2.486781609,3360
5,2.75,6809,815188.0347,4.66954023,3150
3,3.5,2880,621408.125,4.476436782,1810
4,2.5,5665,647258.703,5.144252874,2740
5,4.75,34020,477241.44,4.927011494,3830
3,3.25,3603,752649.521,4.427011494,3190
3,2.25,9060,457356.38,3.800574713,2350
4,2.25,6640,265808.5683,2.120114943,2510
2,2,3120,526954.09,5.029310345,1680
3,2,3401,446916.7235,3.298850575,1770
3,1,4710,287339.117,3.12816092,1090
5,2.5,4479.5,370856.369,2.418390805,3001
5,3,4275,521982.825,4.477011494,2450
5,4,7275,2435919.85,8.884482759,4430
3,3.25,64555,772534.581,4.224712644,3610
4,2,6300,546839.15,5.904022989,2250
3,1.5,6260,519994.319,4.693678161,1240
4,2,4444,624390.884,4.668390805,2260
4,1.75,6905,577660.993,4.66954023,2090
5,1.75,7599,243591.985,2.136206897,2020
3,1.75,4020,412614.995,3.19137931,1960
5,2.25,16293,1884109.435,8.884482759,3120
3,1.5,6313,223706.925,2.174712644,1250
3,2.25,8934,285350.611,3.442528736,1490
6,3,1544,794606.9976,4.039655172,2890
3,1,17933.33333,238571.0074,2.118390805,1900
3,1.75,2730,587603.523,4.476436782,1680
3,2.5,7089,695977.1,4.693678161,2030
4,2.5,4073,472270.175,2.486781609,3740
3,2.5,1212.333333,352861.384,3.738505747,1490
4,4.5,9865,2435919.85,9.026436782,5030
3,1.75,10570,571695.475,3.297126437,1580
3,2.25,4641.333333,766569.063,4.476436782,1780
4,1.5,21334,271431.069,2.418390805,2180
2,1,5322,154109.215,3.297126437,910
7,4,-160,546839.15,4.590224138,3440
3,2.5,13430,641293.185,4.693678161,1740
5,2.5,6775,461333.392,3.298850575,3400
4,3.25,13323,1043965.65,5.99137931,4400
3,2.5,13293,347988.55,3.406321839,2010
4,2.25,36825,587603.523,4.927011494,2710
3,1.5,2790,712879.401,4.477011494,1310
4,1.5,7878,223706.925,2.051724138,1950
3,1,5495,223706.925,2.136206897,1040
3,1.75,6110,343017.285,3.732758621,1090
2,0.75,6050,228678.19,3.298850575,650
3,2,6560,382787.405,2.681034483,1480
2,1,1274,89482.77,3.732758621,790
4,2.5,9095,855057.58,8.884482759,3560
4,2.5,3500,671120.775,3.329310345,3000
4,2.5,6692,969396.675,5.809195402,3490
3,1.75,8728,775517.34,9.026436782,2340
3,1.75,8390,367873.61,3.323563218,1650
3,2,3113.333333,661178.245,4.637931034,1940
5,3,7809,671120.775,4.66954023,3410
3,1,3756,616436.86,4.590224138,1710
4,1.5,3035,1098649.565,4.663793103,2740
3,2.75,776,447413.85,4.320689655,1250
3,2.25,39730,447413.85,2.418390805,2450
3,1.75,7015,526954.09,5.904022989,1690
4,1.75,10681,631350.655,4.213218391,1950
5,2,6730,576666.74,4.693678161,2290
5,3.25,13202,1541092.15,9.026436782,3370
3,1,7310,283362.105,3.193678161,1090
3,1,9210,372844.875,3.193678161,1190
5,4.25,7461,1391954.2,9.026436782,3530
3,1,3780,556781.68,4.590224138,1440
4,1.75,12439,402672.465,3.323563218,2180
4,1,3990,410626.489,3.459770115,1410
3,2.5,7613,285947.1628,2.118390805,1950
5,3.25,11950,1670345.04,9.026436782,4860
3,1,6145,223706.925,2.118390805,1660
3,1,8705,317166.707,4.927011494,1390
3,2,13751,320646.5925,3.442528736,1350
3,2,3937,566724.21,4.668390805,1530
3,1.5,3810,462327.645,4.668390805,1270
4,2.25,4676,432500.055,3.90862069,2140
4,2.5,3717,499115.006,3.800574713,2040
3,3.5,3239,521982.825,4.32816092,2876
3,2.5,672,521982.825,6.934482759,1580
4,3.5,3560,656206.98,3.90862069,3400
4,2.5,5398,865000.11,4.149425287,3520
4,2.5,3975,646264.45,4.477011494,2210
4,2.5,3914,502097.765,3.329310345,2790
3,2.5,4179,328103.49,2.936781609,1450
4,4.5,98040,1217959.925,5.029310345,5420
4,2.5,3585,879913.905,5.518390805,2830
3,2.5,967,450641.1952,4.427011494,2010
4,2.75,10589,921672.531,8.884482759,3300
2,2.5,915,487183.97,6.934482759,1230
3,1.5,6469.333333,339040.273,3.323563218,1720
1,1,388,233649.455,3.459770115,810
3,2,105903,556781.68,2.348275862,2560
3,1.5,15958,447413.85,5.809195402,1770
4,3.25,33861,894827.7,5.904022989,4700
2,1,2230,253534.515,3.459770115,1220
5,2.75,17440,1565948.475,8.884482759,3650
3,3.25,19970,871611.8925,9.026436782,2170
4,2.25,57791,536896.62,3.442528736,2540
2,1,2893.333333,347988.55,3.297126437,910
4,2.5,4654,745689.75,5.809195402,2980
4,1.75,5297,578655.246,4.477011494,2120
4,3.5,2720,1307442.695,4.590224138,3460
5,3,8600,370359.2425,2.49137931,2480
3,2.25,15821,407643.73,2.65,2200
4,2,3890,357931.08,2.936781609,1730
3,2.5,6133,1009166.795,4.320689655,2920
3,1,8070,223706.925,2.486781609,990
4,2.5,5676,643281.691,5.144252874,3040
5,3,81065.66667,944540.35,4.927011494,4530
3,1.5,7430,183936.805,2.348275862,1370
3,2.5,3922,333074.755,2.486781609,1940
3,2.5,4750,208793.13,3.297126437,1040
4,2.25,7263,519000.066,5.429885057,1800
3,1.75,2468,765574.81,4.476436782,1720
3,1,5620,497076.7874,4.668390805,980
3,1.5,3820,616436.86,4.477011494,1620
3,1,10170,268448.31,3.800574713,1830
4,2.5,6937,354948.321,2.325862069,2380
4,2.5,5271,746684.003,4.66954023,3110
5,3,6709,328103.49,2.136206897,2100
